age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,wage_class_id
40,Private,89226,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,North America,1
20,Private,124751,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,24,North America,0
48,Local-gov,144122,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,North America,1
27,Private,98769,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,45,North America,0
57,Federal-gov,170066,Assoc-voc,11,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,North America,0
54,Self-emp-inc,162439,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,98,North America,1
47,Private,22900,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,North America,0
30,Local-gov,102130,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,North America,0
17,unknown,215743,Primary Education,7,Never-married,unknown,Own-child,White,Male,0,0,40,North America,0
35,Private,381583,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,0,45,North America,1
56,Local-gov,198277,Primary Education,8,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,North America,0
20,Private,243178,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,28,North America,0
38,Local-gov,177305,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,38,North America,0
19,Private,167149,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,25,North America,0
24,Private,270872,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male,594,0,40,unknown,0
31,Private,382368,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,European Union,0
44,Local-gov,277144,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,60,North America,0
21,State-gov,145651,Some-college,10,Never-married,Sales,Own-child,Black,Female,0,1602,12,North America,0
41,Private,171351,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,North America,0
18,Private,265099,Primary Education,7,Never-married,Other-service,Own-child,White,Female,0,0,16,North America,0
23,Private,105617,Primary Education,5,Never-married,Transport-moving,Own-child,White,Male,0,0,40,North America,0
37,Local-gov,217689,Some-college,10,Married-civ-spouse,Other-service,Husband,Amer-Indian-Eskimo,Male,0,0,32,North America,0
46,unknown,81136,Assoc-voc,11,Divorced,unknown,Unmarried,White,Male,0,0,30,North America,0
43,Self-emp-not-inc,73883,Bachelors,13,Divorced,Sales,Unmarried,White,Male,0,0,45,North America,0
31,Private,339482,Primary Education,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,South America,0
40,Private,326232,Some-college,10,Divorced,Transport-moving,Unmarried,White,Male,0,0,40,North America,1
27,Private,106316,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,12,North America,0
64,Local-gov,198728,Some-college,10,Never-married,Transport-moving,Unmarried,White,Male,0,0,40,North America,0
31,Federal-gov,126501,Assoc-voc,11,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,North America,0
48,Private,233802,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,45,North America,0
37,Self-emp-not-inc,204501,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,20,North America,1
28,Private,208249,Some-college,10,Divorced,Tech-support,Not-in-family,White,Male,0,0,24,North America,0
42,Private,188693,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,North America,0
60,Self-emp-inc,93272,Primary Education,4,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,North America,0
17,Private,159299,Primary Education,7,Never-married,Other-service,Own-child,White,Female,0,0,20,North America,0
21,unknown,303588,Some-college,10,Never-married,unknown,Own-child,White,Female,0,0,30,North America,0
46,Private,35136,Primary Education,6,Divorced,Adm-clerical,Own-child,Black,Male,0,0,40,North America,0
18,Private,139576,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,North America,0
22,Private,252355,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,27,North America,0
44,Self-emp-not-inc,83812,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,60,North America,0
36,Private,89718,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,North America,0
65,Private,222810,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,North America,0
26,Private,415887,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,South America,0
21,Private,296158,Primary Education,6,Married-civ-spouse,Other-service,Husband,White,Male,0,0,25,North America,0
41,Private,162140,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,2339,40,North America,0
28,Private,36601,Some-college,10,Never-married,Other-service,Unmarried,White,Female,0,0,35,North America,0
27,Private,195337,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,North America,0
19,State-gov,282721,Some-college,10,Never-married,Other-service,Not-in-family,Black,Male,0,0,12,North America,0
40,Private,206049,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,North America,0
19,Private,223392,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,15,North America,0
40,Private,27821,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White,Male,2829,0,40,North America,0
37,Private,131827,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,North America,0
33,Private,415887,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,North America,1
34,Private,69491,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,North America,0
44,Local-gov,193755,Assoc-acdm,12,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,North America,0
33,Private,415887,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,North America,0
72,Local-gov,259762,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,2290,0,10,North America,0
19,Private,266255,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,40,North America,0
59,Private,32954,Assoc-voc,11,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,36,North America,0
40,Private,291808,HS-grad,9,Divorced,Protective-serv,Not-in-family,Black,Female,0,0,40,North America,0
35,Private,190728,HS-grad,9,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,North America,0
22,Private,59184,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,45,North America,0
41,Private,196456,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,North America,0
59,Private,147989,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,North America,1
50,Private,195784,Primary Education,8,Divorced,Handlers-cleaners,Unmarried,White,Male,0,0,40,North America,0
21,Private,202214,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,10,North America,0
40,Self-emp-inc,225165,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,North America,0
22,Private,54825,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,40,North America,0
43,Private,188905,Primary Education,3,Separated,Machine-op-inspct,Not-in-family,White,Female,0,0,40,South America,0
17,Private,132636,Primary Education,7,Never-married,Transport-moving,Own-child,White,Female,0,0,16,North America,0
42,Local-gov,228320,Primary Education,4,Divorced,Other-service,Not-in-family,White,Male,0,0,40,North America,0
37,Private,415500,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,North America,1
19,Private,254247,Primary Education,8,Never-married,Adm-clerical,Own-child,White,Male,0,0,38,unknown,0
43,Private,255635,Primary Education,3,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,0,0,40,South America,0
46,Private,96080,Primary Education,5,Separated,Craft-repair,Unmarried,White,Female,0,0,40,North America,0
18,unknown,78181,HS-grad,9,Never-married,unknown,Own-child,White,Female,0,0,20,North America,0
50,Local-gov,339547,Prof-school,15,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,Asia,1
47,Self-emp-not-inc,126500,Primary Education,4,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,Central America,0
31,Private,415887,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,2907,0,99,North America,0
33,Private,159574,Primary Education,4,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,North America,0
27,Private,224105,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,7298,0,40,North America,1
59,Self-emp-not-inc,128105,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,35,North America,0
39,Local-gov,89508,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,North America,1
29,Private,370242,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,North America,0
26,Private,67257,Bachelors,13,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,55,North America,0
24,Private,62952,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,North America,0
25,Private,111058,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,1980,40,North America,0
30,Private,29235,Some-college,10,Never-married,Adm-clerical,Other-relative,White,Female,0,0,20,North America,0
52,State-gov,101119,Primary Education,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,North America,0
51,Federal-gov,140516,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,North America,1
30,Private,159888,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,60,North America,1
19,unknown,45643,Some-college,10,Never-married,unknown,Own-child,White,Female,0,0,25,North America,0
23,Private,166371,Some-college,10,Never-married,Tech-support,Own-child,White,Male,0,0,60,North America,0
37,State-gov,160910,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,North America,0
25,State-gov,257064,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,38,North America,0
49,Self-emp-not-inc,181307,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,65,North America,1
30,Private,83253,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,North America,0
40,Private,128700,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,North America,0
20,Private,243010,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,Other,Male,0,0,32,North America,0
35,Self-emp-not-inc,37778,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,3103,0,55,North America,0
24,Private,132320,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,45,North America,0
32,Private,234755,HS-grad,9,Separated,Craft-repair,Unmarried,Black,Male,0,0,40,North America,0
35,Private,142616,HS-grad,9,Separated,Other-service,Own-child,Black,Female,0,0,30,North America,0
20,Private,148509,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,North America,0
29,State-gov,240738,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,North America,1
25,Private,32276,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,28,North America,0
50,Local-gov,163921,Primary Education,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,North America,0
24,Private,415887,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,50,North America,0
49,unknown,271346,Bachelors,13,Married-civ-spouse,unknown,Husband,White,Male,15024,0,60,North America,1
30,Local-gov,327825,HS-grad,9,Divorced,Protective-serv,Own-child,White,Female,0,0,32,North America,0
37,Private,267085,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,North America,0
50,Private,266945,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,3137,0,40,Central America,0
20,Private,234663,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,30,North America,0
49,Self-emp-not-inc,189123,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,5013,0,50,North America,0
55,Private,104996,Primary Education,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,North America,0
61,Private,101265,Primary Education,8,Widowed,Machine-op-inspct,Unmarried,White,Female,0,0,40,European Union,0
22,Private,184975,HS-grad,9,Married-spouse-absent,Other-service,Own-child,White,Female,0,0,3,North America,0
23,Private,246965,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,12,North America,0
43,Private,227065,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,4650,0,40,North America,0
39,Private,301867,Bachelors,13,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,24,Asia,0
21,Private,185948,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,35,North America,0
52,Self-emp-inc,134854,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,North America,1
30,Private,281030,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,4064,0,40,North America,0
42,Private,126701,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Male,9562,0,45,North America,1
50,Self-emp-not-inc,95949,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,North America,0
51,Self-emp-not-inc,88528,Assoc-acdm,12,Divorced,Exec-managerial,Unmarried,White,Female,0,0,99,North America,0
47,Private,24723,Primary Education,6,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,0,0,45,North America,0
49,unknown,171411,Primary Education,5,Divorced,unknown,Not-in-family,White,Male,0,0,40,North America,0
45,Private,184581,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,North America,0
48,Federal-gov,100067,Some-college,10,Widowed,Other-service,Unmarried,Black,Female,0,0,40,North America,0
36,Private,182863,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,North America,1
20,Never-worked,415887,Some-college,10,Never-married,unknown,Own-child,Black,Male,0,0,40,North America,0
61,Private,85434,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,North America,0
72,Private,158092,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0,0,30,North America,0
19,Private,104844,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,15,North America,0
54,Self-emp-inc,304570,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,7688,0,40,unknown,1
47,unknown,89806,Some-college,10,Divorced,unknown,Not-in-family,Amer-Indian-Eskimo,Female,0,0,35,North America,0
39,Private,106183,HS-grad,9,Divorced,Other-service,Unmarried,Amer-Indian-Eskimo,Female,6849,0,40,North America,0
24,Private,89347,Primary Education,7,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,North America,0
44,Private,157236,Some-college,10,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Male,0,0,40,European Union,0
19,Private,261259,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,North America,0
20,Private,286166,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,48,North America,0
23,Private,122272,HS-grad,9,Never-married,Craft-repair,Own-child,White,Female,0,0,40,North America,0
58,Private,248739,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,53,North America,1
20,Private,224238,Primary Education,8,Never-married,Craft-repair,Own-child,White,Male,0,0,40,North America,0
62,Private,138157,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,12,North America,0
25,Private,148460,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Female,4416,0,40,Central America,0
67,Private,236627,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,North America,0
37,Local-gov,191364,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,European Union,1
36,Private,353524,HS-grad,9,Divorced,Exec-managerial,Own-child,White,Female,1831,0,40,North America,0
38,Private,391040,Assoc-voc,11,Separated,Tech-support,Unmarried,White,Female,0,0,20,North America,0
23,Private,134997,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,80,North America,0
28,Private,392487,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,North America,0
25,Private,216724,HS-grad,9,Divorced,Exec-managerial,Own-child,White,Male,0,0,40,North America,0
41,Self-emp-not-inc,174395,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,55,North America,1
63,Private,383058,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,1848,40,North America,1
60,Self-emp-not-inc,96073,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,North America,0
31,Self-emp-inc,103435,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,North America,0
29,Self-emp-not-inc,96718,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,37,North America,0
37,Private,178948,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,7688,0,45,North America,1
